tanggal,provinsi,total_kasus,sembuh_harian,kasus_harian,net_harian
2020-06-25,Sumsel,909,76,24,-52
2020-06-26,Sumsel,906,15,14,-1
2020-06-27,Sumsel,932,16,43,27
2020-06-28,Sumsel,965,17,50,33
2020-06-29,Sumsel,920,66,23,-43
2020-06-30,Sumsel,934,5,26,21
2020-07-01,Sumsel,943,17,29,12
2020-07-02,Sumsel,934,43,42,-1
2020-07-03,Sumsel,943,24,36,12
2020-07-04,Sumsel,981,11,49,38
2020-07-05,Sumsel,990,40,50,10
2020-07-06,Sumsel,1038,22,71,49
2020-07-07,Sumsel,1034,28,30,2
2020-07-08,Sumsel,1086,10,63,53
2020-07-09,Sumsel,1137,4,56,52
2020-07-10,Sumsel,1210,15,93,78
2020-07-11,Sumsel,1240,4,36,32
2020-07-12,Sumsel,1252,34,49,15
2020-07-13,Sumsel,1271,30,50,20
2020-07-14,Sumsel,1299,19,51,32
2020-07-15,Sumsel,1311,14,30,16
2020-07-16,Sumsel,1338,21,48,27
2020-07-17,Sumsel,1376,26,67,41
2020-07-18,Sumsel,1437,4,67,63
2020-07-19,Sumsel,1465,17,46,29
2020-07-20,Sumsel,1505,1,42,41
2020-07-21,Sumsel,1551,10,58,48
2020-07-22,Sumsel,1533,53,37,-16
2020-07-23,Sumsel,1495,54,16,-38
2020-07-24,Sumsel,1481,55,46,-9
2020-07-25,Sumsel,1469,29,17,-12
2020-07-26,Sumsel,1454,34,23,-11
2020-07-27,Sumsel,1441,36,24,-12
2020-07-28,Sumsel,1447,14,21,7
2020-07-29,Sumsel,1461,20,34,14
2020-07-30,Sumsel,1468,43,57,14
2020-07-31,Sumsel,1461,37,30,-7
2020-08-01,Sumsel,1438,32,10,-22
2020-08-02,Sumsel,1424,31,17,-14
2020-08-03,Sumsel,1426,7,11,4
2020-08-04,Sumsel,1431,26,35,9
2020-08-05,Sumsel,1463,25,63,38
2020-08-06,Sumsel,1414,94,49,-45
2020-08-07,Sumsel,1341,90,21,-69
2020-08-08,Sumsel,1320,71,52,-19
2020-08-09,Sumsel,1264,64,19,-45
2020-08-10,Sumsel,1202,78,19,-59
2020-08-11,Sumsel,1163,59,22,-37
2020-08-12,Sumsel,1203,1,43,42
2020-08-13,Sumsel,1187,43,27,-16
2020-08-14,Sumsel,1112,112,39,-73
2020-08-15,Sumsel,1111,36,36,0
2020-08-16,Sumsel,1105,35,29,-6
2020-08-17,Sumsel,1078,28,1,-27
2020-08-18,Sumsel,1071,15,9,-6
2020-08-19,Sumsel,1072,38,45,7
2020-08-20,Sumsel,1080,13,24,11
2020-08-21,Sumsel,1077,50,49,-1
2020-08-22,Sumsel,1107,19,54,35
2020-08-23,Sumsel,1078,59,34,-25
2020-08-24,Sumsel,1024,85,32,-53
2020-08-25,Sumsel,1032,34,45,11
2020-08-26,Sumsel,1034,17,21,4
2020-08-27,Sumsel,997,59,25,-34
2020-08-28,Sumsel,1012,39,57,18
2020-08-29,Sumsel,996,61,56,-5
2020-08-30,Sumsel,1020,16,40,24
2020-08-31,Sumsel,1045,26,53,27
2020-09-01,Sumsel,1010,65,32,-33
2020-09-02,Sumsel,1015,23,34,11
2020-09-03,Sumsel,1039,37,63,26
2020-09-04,Sumsel,1034,36,35,-1
2020-09-05,Sumsel,1054,13,42,29
2020-09-06,Sumsel,1019,47,15,-32
2020-09-07,Sumsel,1056,30,70,40
2020-09-08,Sumsel,1063,32,41,9
2020-09-09,Sumsel,1069,27,38,11
2020-09-10,Sumsel,1111,19,66,47
2020-09-11,Sumsel,1098,67,55,-12
2020-09-12,Sumsel,1120,48,73,25
2020-09-13,Sumsel,1102,48,33,-15
2020-09-14,Sumsel,1025,99,27,-72
2020-09-15,Sumsel,1011,50,40,-10
2020-09-16,Sumsel,1023,41,57,16
2020-09-17,Sumsel,1060,18,58,40
2020-09-18,Sumsel,1088,28,60,32
2020-09-19,Sumsel,1089,35,38,3
2020-09-20,Sumsel,1145,14,71,57
2020-09-21,Sumsel,1135,56,47,-9
2020-09-22,Sumsel,1125,57,48,-9
2020-09-23,Sumsel,1216,14,110,96
2020-09-24,Sumsel,1266,32,83,51
2020-09-25,Sumsel,1266,39,44,5
2020-09-26,Sumsel,1304,21,60,39
2020-09-27,Sumsel,1341,42,82,40
2020-09-28,Sumsel,1339,51,51,0
2020-09-29,Sumsel,1372,25,58,33
2020-09-30,Sumsel,1390,86,110,24
2020-10-01,Sumsel,1362,65,40,-25
2020-10-02,Sumsel,1345,86,72,-14
2020-10-03,Sumsel,1325,90,70,-20
2020-10-04,Sumsel,1304,65,46,-19
2020-10-05,Sumsel,1251,75,23,-52
2020-10-06,Sumsel,1313,4,71,67
2020-10-07,Sumsel,1381,44,114,70
2020-10-08,Sumsel,1310,151,83,-68
2020-10-09,Sumsel,1305,65,63,-2
2020-10-10,Sumsel,1297,73,66,-7
2020-10-11,Sumsel,1289,41,33,-8
2020-10-12,Sumsel,1277,53,45,-8
2020-10-13,Sumsel,1323,17,66,49
2020-10-14,Sumsel,1321,56,60,4
2020-10-15,Sumsel,1349,27,58,31
2020-10-16,Sumsel,1337,65,53,-12
2020-10-17,Sumsel,1336,47,46,-1
2020-10-18,Sumsel,1315,56,39,-17
2020-10-19,Sumsel,1345,7,39,32
2020-10-20,Sumsel,1343,47,47,0
2020-10-21,Sumsel,1408,31,99,68
2020-10-22,Sumsel,1361,80,34,-46
2020-10-23,Sumsel,1365,62,73,11
2020-10-24,Sumsel,1389,40,65,25
2020-10-25,Sumsel,1230,181,22,-159
2020-10-26,Sumsel,1114,130,16,-114
2020-10-27,Sumsel,1096,60,43,-17
2020-10-28,Sumsel,1144,38,86,48
2020-10-29,Sumsel,1081,138,77,-61
2020-10-30,Sumsel,1092,32,43,11
2020-10-31,Sumsel,1117,36,62,26
2020-11-01,Sumsel,1095,66,54,-12
2020-11-02,Sumsel,1099,9,18,9
2020-11-03,Sumsel,1043,81,31,-50
2020-11-04,Sumsel,1061,47,70,23
2020-11-05,Sumsel,1038,88,68,-20
2020-11-06,Sumsel,1087,44,94,50
2020-11-07,Sumsel,1164,4,83,79
2020-11-08,Sumsel,1107,96,42,-54
2020-11-09,Sumsel,1104,26,26,0
2020-11-10,Sumsel,1116,38,51,13
2020-11-11,Sumsel,1102,85,76,-9
2020-11-12,Sumsel,1119,51,72,21
2020-11-13,Sumsel,1173,12,68,56
2020-11-14,Sumsel,1189,44,64,20
2020-11-15,Sumsel,1196,36,44,8
2020-11-16,Sumsel,1138,100,45,-55
2020-11-17,Sumsel,1155,31,50,19
2020-11-18,Sumsel,1160,42,50,8
2020-11-19,Sumsel,1159,40,44,4
2020-11-20,Sumsel,1185,43,71,28
2020-11-21,Sumsel,1209,28,53,25
2020-11-22,Sumsel,1232,33,57,24
2020-11-23,Sumsel,1242,21,33,12
2020-11-24,Sumsel,1245,40,47,7
2020-11-25,Sumsel,1260,44,59,15
2020-11-26,Sumsel,1302,36,81,45
2020-11-27,Sumsel,1311,37,49,12
2020-11-28,Sumsel,1301,45,38,-7
2020-11-29,Sumsel,1294,47,41,-6
2020-11-30,Sumsel,1275,48,35,-13
2020-12-01,Sumsel,1259,77,67,-10
2020-12-02,Sumsel,1283,24,51,27
2020-12-03,Sumsel,1286,69,77,8
2020-12-04,Sumsel,1236,133,88,-45
2020-12-05,Sumsel,1237,53,58,5
2020-12-06,Sumsel,1228,53,52,-1
2020-12-07,Sumsel,1233,55,63,8
2020-12-08,Sumsel,1222,79,68,-11
2020-12-09,Sumsel,1214,46,40,-6
2020-12-10,Sumsel,1211,59,58,-1
2020-12-11,Sumsel,1198,75,65,-10
2020-12-12,Sumsel,1211,57,76,19
2020-12-13,Sumsel,1244,25,61,36
2020-12-14,Sumsel,1240,48,48,0
2020-12-15,Sumsel,1251,59,73,14
2020-12-16,Sumsel,1281,29,64,35
2020-12-17,Sumsel,1344,15,79,64
2020-12-18,Sumsel,1426,40,123,83
2020-12-19,Sumsel,1474,38,89,51
2020-12-20,Sumsel,1517,36,84,48
2020-12-21,Sumsel,1488,93,66,-27
2020-12-22,Sumsel,1549,31,94,63
2020-12-23,Sumsel,1517,138,109,-29
2020-12-24,Sumsel,1542,52,81,29
2020-12-25,Sumsel,1589,36,89,53
2020-12-26,Sumsel,1600,67,81,14
2020-12-27,Sumsel,1622,69,95,26
2020-12-28,Sumsel,1605,93,78,-15
2020-12-29,Sumsel,1599,89,84,-5
2020-12-30,Sumsel,1659,46,110,64
2020-12-31,Sumsel,1700,50,92,42
2021-01-01,Sumsel,1666,106,74,-32
2021-01-02,Sumsel,1631,78,45,-33
2021-01-03,Sumsel,1603,81,53,-28
2021-01-04,Sumsel,1592,65,54,-11
2021-01-05,Sumsel,1598,55,66,11
2021-01-06,Sumsel,1594,100,99,-1
2021-01-07,Sumsel,1568,86,63,-23
2021-01-08,Sumsel,1632,38,102,64
2021-01-09,Sumsel,1639,78,89,11
2021-01-10,Sumsel,1645,44,51,7
2021-01-11,Sumsel,1618,72,48,-24
2021-01-12,Sumsel,1639,52,74,22
2021-01-13,Sumsel,1642,73,80,7
2021-01-14,Sumsel,1694,44,98,54
2021-01-15,Sumsel,1728,52,92,40
2021-01-16,Sumsel,1719,82,78,-4
2021-01-17,Sumsel,1735,56,76,20
2021-01-18,Sumsel,1720,63,54,-9
2021-01-19,Sumsel,1747,71,104,33
2021-01-20,Sumsel,1664,190,110,-80
2021-01-21,Sumsel,1701,58,101,43
2021-01-22,Sumsel,1740,27,71,44
2021-01-23,Sumsel,1786,44,91,47
2021-01-24,Sumsel,1843,32,89,57
2021-01-25,Sumsel,1906,25,89,64
2021-01-26,Sumsel,1931,104,134,30
2021-01-27,Sumsel,1893,120,87,-33
2021-01-28,Sumsel,1918,54,82,28
2021-01-29,Sumsel,1926,76,86,10
2021-01-30,Sumsel,1892,96,64,-32
2021-01-31,Sumsel,1893,76,80,4
2021-02-01,Sumsel,1880,78,66,-12
2021-02-02,Sumsel,1848,91,62,-29
2021-02-03,Sumsel,1785,120,60,-60
2021-02-04,Sumsel,1749,65,29,-36
2021-02-05,Sumsel,1719,95,68,-27
2021-02-06,Sumsel,1724,45,58,13
2021-02-07,Sumsel,1662,139,71,-68
2021-02-08,Sumsel,1712,19,71,52
2021-02-09,Sumsel,1635,138,62,-76
2021-02-10,Sumsel,1629,78,74,-4
2021-02-11,Sumsel,1627,40,40,0
2021-02-12,Sumsel,1615,63,56,-7
2021-02-13,Sumsel,1597,74,57,-17
2021-02-14,Sumsel,1537,124,66,-58
2021-02-15,Sumsel,1479,108,51,-57
2021-02-16,Sumsel,1413,117,52,-65
2021-02-17,Sumsel,1405,59,55,-4
2021-02-18,Sumsel,1358,86,44,-42
2021-02-19,Sumsel,1375,31,50,19
2021-02-20,Sumsel,1405,57,88,31
2021-02-21,Sumsel,1409,41,52,11
2021-02-22,Sumsel,1307,143,45,-98
2021-02-23,Sumsel,1206,156,60,-96
2021-02-24,Sumsel,1220,41,57,16
2021-02-25,Sumsel,1249,45,75,30
2021-02-26,Sumsel,1243,44,39,-5
2021-02-27,Sumsel,1185,117,60,-57
2021-02-28,Sumsel,1062,153,36,-117
2021-03-01,Sumsel,1009,105,56,-49
2021-03-02,Sumsel,1015,38,44,6
2021-03-03,Sumsel,1001,61,50,-11
2021-03-04,Sumsel,997,46,43,-3
2021-03-05,Sumsel,1013,46,63,17
2021-03-06,Sumsel,972,98,58,-40
2021-03-07,Sumsel,996,36,65,29
2021-03-08,Sumsel,982,78,65,-13
2021-03-09,Sumsel,963,48,32,-16
2021-03-10,Sumsel,909,109,63,-46
2021-03-11,Sumsel,909,32,37,5
2021-03-12,Sumsel,912,30,33,3
2021-03-13,Sumsel,910,42,43,1
2021-03-14,Sumsel,896,33,20,-13
2021-03-15,Sumsel,911,40,57,17
2021-03-16,Sumsel,934,28,55,27
2021-03-17,Sumsel,933,45,45,0
2021-03-18,Sumsel,933,37,39,2
2021-03-19,Sumsel,936,36,40,4
2021-03-20,Sumsel,954,32,52,20
2021-03-21,Sumsel,974,33,54,21
2021-03-22,Sumsel,971,47,45,-2
2021-03-23,Sumsel,952,43,27,-16
2021-03-24,Sumsel,968,32,51,19
2021-03-25,Sumsel,1041,44,118,74
2021-03-26,Sumsel,1102,26,89,63
2021-03-27,Sumsel,1168,16,84,68
2021-03-28,Sumsel,1182,83,101,18
2021-03-29,Sumsel,1210,60,91,31
2021-03-30,Sumsel,1251,48,91,43
2021-03-31,Sumsel,1308,44,102,58
2021-04-01,Sumsel,1380,55,133,78
2021-04-02,Sumsel,1418,32,75,43
2021-04-03,Sumsel,1441,16,39,23
2021-04-04,Sumsel,1436,44,41,-3
2021-04-05,Sumsel,1437,49,54,5
2021-04-06,Sumsel,1429,57,49,-8
2021-04-07,Sumsel,1430,63,70,7
2021-04-08,Sumsel,1392,125,90,-35
2021-04-09,Sumsel,1358,110,79,-31
2021-04-10,Sumsel,1340,106,94,-12
2021-04-11,Sumsel,1298,94,52,-42
2021-04-12,Sumsel,1238,120,63,-57
2021-04-13,Sumsel,1156,136,60,-76
2021-04-14,Sumsel,1120,110,78,-32
2021-04-15,Sumsel,1080,98,63,-35
2021-04-16,Sumsel,1085,71,77,6
2021-04-17,Sumsel,1105,99,126,27
2021-04-18,Sumsel,1151,53,101,48
2021-04-19,Sumsel,1152,95,111,16
2021-04-20,Sumsel,1179,59,93,34
2021-04-21,Sumsel,1203,81,112,31
2021-04-22,Sumsel,1233,82,119,37
2021-04-23,Sumsel,1269,53,101,48
2021-04-24,Sumsel,1296,95,125,30
2021-04-25,Sumsel,1317,117,144,27
2021-04-26,Sumsel,1340,67,99,32
2021-04-27,Sumsel,1377,49,93,44
2021-04-28,Sumsel,1425,83,137,54
2021-04-29,Sumsel,1404,129,117,-12
2021-04-30,Sumsel,1457,70,126,56
2021-05-01,Sumsel,1524,74,147,73
2021-05-02,Sumsel,1588,58,130,72
2021-05-03,Sumsel,1452,240,113,-127
2021-05-04,Sumsel,1417,133,111,-22
2021-05-05,Sumsel,1452,87,129,42
2021-05-06,Sumsel,1452,125,130,5
2021-05-07,Sumsel,1480,107,142,35
2021-05-08,Sumsel,1307,313,150,-163
2021-05-09,Sumsel,1267,173,140,-33
2021-05-10,Sumsel,1242,150,131,-19
2021-05-11,Sumsel,1211,123,100,-23
2021-05-12,Sumsel,1258,75,126,51
2021-05-13,Sumsel,1309,43,99,56
2021-05-14,Sumsel,1324,47,67,20
2021-05-15,Sumsel,1330,61,74,13
2021-05-16,Sumsel,1218,182,77,-105
2021-05-17,Sumsel,1109,207,106,-101
2021-05-18,Sumsel,998,171,68,-103
2021-05-19,Sumsel,947,115,75,-40
2021-05-20,Sumsel,907,123,95,-28
2021-05-21,Sumsel,957,63,120,57
2021-05-22,Sumsel,1044,111,204,93
2021-05-23,Sumsel,1126,101,194,93
2021-05-24,Sumsel,1175,75,130,55
2021-05-25,Sumsel,1196,97,129,32
2021-05-26,Sumsel,1298,49,159,110
2021-05-27,Sumsel,1345,105,157,52
2021-05-28,Sumsel,1406,89,152,63
2021-05-29,Sumsel,1306,253,165,-88
2021-05-30,Sumsel,1326,95,122,27
2021-05-31,Sumsel,1366,95,142,47
2021-06-01,Sumsel,1384,125,150,25
2021-06-02,Sumsel,1421,84,129,45
2021-06-03,Sumsel,1474,102,161,59
2021-06-04,Sumsel,1415,207,156,-51
2021-06-05,Sumsel,1430,138,158,20
2021-06-06,Sumsel,1440,105,127,22
2021-06-07,Sumsel,1376,179,126,-53
2021-06-08,Sumsel,1352,146,122,-24
2021-06-09,Sumsel,1381,116,152,36
2021-06-10,Sumsel,1428,98,154,56
2021-06-11,Sumsel,1456,89,128,39
2021-06-12,Sumsel,1529,104,184,80
2021-06-13,Sumsel,1577,86,144,58
2021-06-14,Sumsel,1365,289,88,-201
2021-06-15,Sumsel,1416,95,152,57
2021-06-16,Sumsel,1383,164,138,-26
2021-06-17,Sumsel,1415,85,121,36
2021-06-18,Sumsel,1400,146,135,-11
2021-06-19,Sumsel,1302,212,119,-93
2021-06-20,Sumsel,1261,179,143,-36
2021-06-21,Sumsel,1282,84,111,27
2021-06-22,Sumsel,1354,76,151,75
2021-06-23,Sumsel,1396,67,115,48
2021-06-24,Sumsel,1395,137,144,7
2021-06-25,Sumsel,1450,136,202,66
2021-06-26,Sumsel,1521,94,173,79
2021-06-27,Sumsel,1575,103,162,59
2021-06-28,Sumsel,1511,253,199,-54
2021-06-29,Sumsel,1523,141,164,23
2021-06-30,Sumsel,1676,65,223,158
2021-07-01,Sumsel,1802,88,229,141
2021-07-02,Sumsel,1900,132,243,111
2021-07-03,Sumsel,2019,122,246,124
2021-07-04,Sumsel,1933,315,244,-71
2021-07-05,Sumsel,1960,136,172,36
2021-07-06,Sumsel,2074,126,255,129
2021-07-07,Sumsel,2273,139,358,219
2021-07-08,Sumsel,2373,173,296,123
2021-07-09,Sumsel,2454,248,341,93
2021-07-10,Sumsel,2694,178,423,245
2021-07-11,Sumsel,2825,239,388,149
2021-07-12,Sumsel,2995,291,471,180
2021-07-13,Sumsel,3572,191,778,587
2021-07-14,Sumsel,4122,200,760,560
2021-07-15,Sumsel,4812,262,963,701
2021-07-16,Sumsel,5225,261,689,428
2021-07-17,Sumsel,5567,390,770,380
2021-07-18,Sumsel,5808,300,556,256
2021-07-19,Sumsel,5856,296,376,80
2021-07-20,Sumsel,6236,212,596,384
2021-07-21,Sumsel,6469,205,450,245
2021-07-22,Sumsel,7063,192,806,614
2021-07-23,Sumsel,7472,405,841,436
2021-07-24,Sumsel,7847,408,815,407
2021-07-25,Sumsel,7730,483,388,-95
2021-07-26,Sumsel,7751,325,366,41
2021-07-27,Sumsel,8318,440,1020,580
2021-07-28,Sumsel,9035,496,1249,753
2021-07-29,Sumsel,9737,506,1278,772
2021-07-30,Sumsel,10211,517,1002,485
2021-07-31,Sumsel,10487,568,893,325
2021-08-01,Sumsel,10190,800,547,-253
2021-08-02,Sumsel,10006,332,184,-148
2021-08-03,Sumsel,10211,494,724,230
2021-08-04,Sumsel,10366,499,695,196
2021-08-05,Sumsel,10499,609,786,177
2021-08-06,Sumsel,10632,701,897,196
2021-08-07,Sumsel,10572,625,613,-12
2021-08-08,Sumsel,10355,580,394,-186
2021-08-09,Sumsel,9564,959,203,-756
2021-08-10,Sumsel,9583,564,610,46
2021-08-11,Sumsel,9369,734,551,-183
2021-08-12,Sumsel,8868,751,273,-478
2021-08-13,Sumsel,8964,587,703,116
2021-08-14,Sumsel,8459,879,405,-474
2021-08-15,Sumsel,8082,564,211,-353
2021-08-16,Sumsel,7797,497,237,-260
2021-08-17,Sumsel,7464,674,370,-304
2021-08-18,Sumsel,7118,437,117,-320
2021-08-19,Sumsel,6613,793,305,-488
2021-08-20,Sumsel,6383,469,263,-206
2021-08-21,Sumsel,6137,466,236,-230
2021-08-22,Sumsel,5413,878,175,-703
2021-08-23,Sumsel,4972,697,278,-419
2021-08-24,Sumsel,4699,523,273,-250
2021-08-25,Sumsel,4452,395,167,-228
2021-08-26,Sumsel,3903,738,210,-528
2021-08-27,Sumsel,3516,524,156,-368
2021-08-28,Sumsel,3297,327,115,-212
2021-08-29,Sumsel,3006,356,87,-269
2021-08-30,Sumsel,2547,507,57,-450
2021-08-31,Sumsel,2250,390,102,-288
2021-09-01,Sumsel,2169,150,87,-63
2021-09-02,Sumsel,2053,184,82,-102
2021-09-03,Sumsel,1939,200,94,-106
2021-09-04,Sumsel,1851,161,80,-81
2021-09-05,Sumsel,1798,136,90,-46
2021-09-06,Sumsel,1682,165,56,-109
2021-09-07,Sumsel,1612,167,105,-62
2021-09-08,Sumsel,1516,154,67,-87
2021-09-09,Sumsel,1461,159,108,-51
2021-09-10,Sumsel,1318,222,83,-139
2021-09-11,Sumsel,1230,162,79,-83
2021-09-12,Sumsel,1039,242,57,-185
2021-09-13,Sumsel,949,154,71,-83
2021-09-14,Sumsel,905,100,62,-38
2021-09-15,Sumsel,854,93,45,-48
2021-09-16,Sumsel,814,81,44,-37
2021-09-17,Sumsel,800,58,49,-9
2021-09-18,Sumsel,798,58,61,3
2021-09-19,Sumsel,750,75,28,-47
2021-09-20,Sumsel,683,86,24,-62
2021-09-21,Sumsel,672,62,55,-7
2021-09-22,Sumsel,652,44,25,-19
2021-09-23,Sumsel,622,56,29,-27
2021-09-24,Sumsel,611,40,32,-8
2021-09-25,Sumsel,547,83,21,-62
2021-09-26,Sumsel,480,83,19,-64
2021-09-27,Sumsel,461,36,18,-18
2021-09-28,Sumsel,430,54,26,-28
2021-09-29,Sumsel,396,50,19,-31
2021-09-30,Sumsel,385,37,30,-7
2020-03-21,Sumbar,0,0,0,0
2020-03-22,Sumbar,0,0,0,0
2020-03-23,Sumbar,0,0,0,0
2020-03-24,Sumbar,0,0,0,0
2020-03-25,Sumbar,0,0,0,0
2020-03-26,Sumbar,3,0,3,3
2020-03-27,Sumbar,5,0,2,2
2020-03-28,Sumbar,5,0,0,0
2020-03-29,Sumbar,5,0,0,0
2020-03-30,Sumbar,8,0,3,3
2020-03-31,Sumbar,8,0,0,0
2020-04-01,Sumbar,8,0,0,0
2020-04-02,Sumbar,8,0,0,0
2020-04-03,Sumbar,8,0,0,0
2020-04-04,Sumbar,8,0,0,0
2020-04-05,Sumbar,8,0,0,0
2020-04-06,Sumbar,18,0,10,10
2020-04-07,Sumbar,18,0,0,0
2020-04-08,Sumbar,18,0,0,0
2020-04-09,Sumbar,18,0,0,0
2020-04-10,Sumbar,22,6,13,7
2020-04-11,Sumbar,21,1,0,-1
2020-04-12,Sumbar,35,0,13,13
2020-04-13,Sumbar,35,0,1,1
2020-04-14,Sumbar,36,0,3,3
2020-04-15,Sumbar,43,1,7,6
2020-04-16,Sumbar,43,0,0,0
2020-04-17,Sumbar,45,3,7,4
2020-04-18,Sumbar,51,2,9,7
2020-04-19,Sumbar,52,0,1,1
2020-04-20,Sumbar,54,0,2,2
2020-04-21,Sumbar,56,0,2,2
2020-04-22,Sumbar,60,0,5,5
2020-04-23,Sumbar,61,3,5,2
2020-04-24,Sumbar,69,1,10,9
2020-04-25,Sumbar,66,3,1,-2
2020-04-26,Sumbar,71,0,5,5
2020-04-27,Sumbar,84,3,19,16
2020-04-28,Sumbar,106,1,23,22
2020-04-29,Sumbar,106,0,1,1
2020-04-30,Sumbar,108,1,3,2
2020-05-01,Sumbar,127,5,24,19
2020-05-02,Sumbar,137,0,10,10
2020-05-03,Sumbar,145,5,13,8
2020-05-04,Sumbar,151,2,8,6
2020-05-05,Sumbar,167,1,18,17
2020-05-06,Sumbar,184,0,17,17
2020-05-07,Sumbar,195,3,14,11
2020-05-08,Sumbar,207,5,18,13
2020-05-09,Sumbar,215,8,16,8
2020-05-10,Sumbar,226,2,13,11
2020-05-11,Sumbar,215,11,0,-11
2020-05-12,Sumbar,231,3,20,17
2020-05-13,Sumbar,237,13,20,7
2020-05-14,Sumbar,264,3,32,29
2020-05-15,Sumbar,284,2,22,20
2020-05-16,Sumbar,283,3,3,0
2020-05-17,Sumbar,291,4,12,8
2020-05-18,Sumbar,280,12,1,-11
2020-05-19,Sumbar,281,10,11,1
2020-05-20,Sumbar,260,28,8,-20
2020-05-21,Sumbar,261,7,8,1
2020-05-22,Sumbar,258,5,2,-3
2020-05-23,Sumbar,244,18,5,-13
2020-05-24,Sumbar,274,5,35,30
2020-05-25,Sumbar,268,6,0,-6
2020-05-26,Sumbar,281,22,35,13
2020-05-27,Sumbar,276,28,24,-4
2020-05-28,Sumbar,274,6,4,-2
2020-05-29,Sumbar,266,8,0,-8
2020-05-30,Sumbar,271,6,11,5
2020-05-31,Sumbar,277,9,15,6
2020-06-01,Sumbar,275,2,0,-2
2020-06-02,Sumbar,277,5,7,2
2020-06-03,Sumbar,281,5,9,4
2020-06-04,Sumbar,257,35,11,-24
2020-06-05,Sumbar,247,21,13,-8
2020-06-06,Sumbar,255,3,11,8
2020-06-07,Sumbar,259,4,8,4
2020-06-08,Sumbar,248,11,0,-11
2020-06-09,Sumbar,255,10,19,9
2020-06-10,Sumbar,241,28,14,-14
2020-06-11,Sumbar,240,3,2,-1
2020-06-12,Sumbar,235,15,10,-5
2020-06-13,Sumbar,234,4,3,-1
2020-06-14,Sumbar,228,12,7,-5
2020-06-15,Sumbar,228,0,0,0
2020-06-16,Sumbar,198,36,6,-30
2020-06-17,Sumbar,196,6,4,-2
2020-06-18,Sumbar,184,17,5,-12
2020-06-19,Sumbar,177,11,4,-7
2020-06-20,Sumbar,176,4,3,-1
2020-06-21,Sumbar,174,6,4,-2
2020-06-22,Sumbar,172,2,0,-2
2020-06-23,Sumbar,157,20,5,-15
2020-06-24,Sumbar,166,14,3,-11
2020-06-25,Sumbar,126,22,2,-20
2020-06-26,Sumbar,118,10,3,-7
2020-06-27,Sumbar,110,10,2,-8
2020-06-28,Sumbar,107,6,3,-3
2020-06-29,Sumbar,106,1,0,-1
2020-06-30,Sumbar,95,12,1,-11
2020-07-01,Sumbar,104,7,16,9
2020-07-02,Sumbar,101,11,8,-3
2020-07-03,Sumbar,107,4,10,6
2020-07-04,Sumbar,107,2,2,0
2020-07-05,Sumbar,119,1,13,12
2020-07-06,Sumbar,117,2,0,-2
2020-07-07,Sumbar,112,10,5,-5
2020-07-08,Sumbar,102,10,0,-10
2020-07-09,Sumbar,98,8,5,-3
2020-07-10,Sumbar,98,6,6,0
2020-07-11,Sumbar,96,5,3,-2
2020-07-12,Sumbar,97,5,6,1
2020-07-13,Sumbar,97,0,0,0
2020-07-14,Sumbar,89,11,3,-8
2020-07-15,Sumbar,86,5,2,-3
2020-07-16,Sumbar,84,3,1,-2
2020-07-17,Sumbar,89,2,7,5
2020-07-18,Sumbar,89,4,4,0
2020-07-19,Sumbar,93,4,9,5
2020-07-20,Sumbar,95,0,2,2
2020-07-21,Sumbar,96,7,8,1
2020-07-22,Sumbar,105,1,10,9
2020-07-23,Sumbar,105,3,3,0
2020-07-24,Sumbar,102,6,3,-3
2020-07-25,Sumbar,101,13,12,-1
2020-07-26,Sumbar,100,6,5,-1
2020-07-27,Sumbar,100,0,0,0
2020-07-28,Sumbar,98,7,5,-2
2020-07-29,Sumbar,108,7,17,10
2020-07-30,Sumbar,116,8,16,8
2020-07-31,Sumbar,154,2,41,39
2020-08-01,Sumbar,154,0,0,0
2020-08-02,Sumbar,155,8,9,1
2020-08-03,Sumbar,170,2,17,15
2020-08-04,Sumbar,180,3,13,10
2020-08-05,Sumbar,196,3,19,16
2020-08-06,Sumbar,217,11,32,21
2020-08-07,Sumbar,248,10,41,31
2020-08-08,Sumbar,266,5,23,18
2020-08-09,Sumbar,301,3,38,35
2020-08-10,Sumbar,328,9,36,27
2020-08-11,Sumbar,332,9,13,4
2020-08-12,Sumbar,346,11,27,16
2020-08-13,Sumbar,367,20,42,22
2020-08-14,Sumbar,393,15,42,27
2020-08-15,Sumbar,411,19,37,18
2020-08-16,Sumbar,414,8,13,5
2020-08-17,Sumbar,421,18,26,8
2020-08-18,Sumbar,452,4,37,33
2020-08-19,Sumbar,456,20,26,6
2020-08-20,Sumbar,481,19,44,25
2020-08-21,Sumbar,484,42,45,3
2020-08-22,Sumbar,511,7,37,30
2020-08-23,Sumbar,541,37,68,31
2020-08-24,Sumbar,555,12,26,14
2020-08-25,Sumbar,611,20,77,57
2020-08-26,Sumbar,689,8,87,79
2020-08-27,Sumbar,673,55,41,-14
2020-08-28,Sumbar,686,11,26,15
2020-08-29,Sumbar,766,8,88,80
2020-08-30,Sumbar,816,39,90,51
2020-08-31,Sumbar,878,27,89,62
2020-09-01,Sumbar,942,19,83,64
2020-09-02,Sumbar,964,66,88,22
2020-09-03,Sumbar,987,21,44,23
2020-09-04,Sumbar,979,70,65,-5
2020-09-05,Sumbar,1019,30,70,40
2020-09-06,Sumbar,1239,23,244,221
